t_s,eskf_roll_deg,eskf_pitch_deg,eskf_yaw_deg,eskf_bgx_dps,eskf_bgy_dps,eskf_bgz_dps,eskf_gx_body,eskf_gy_body,eskf_gz_body
421.337,-0.8364963509515626,-1.6559854266656555,-1.2104515093836798,0.6454027684188787,0.562322429922599,-0.009088657567785331,0.02889837429873289,-0.014592999618994521,0.9994758267837248
421.447,-0.830281363347989,-1.6631954333338275,-1.2292777108412816,0.6416518055731083,0.5725453408202117,-0.00849323177807633,0.02902415986925497,-0.014484531584588607,0.9994737597799449
421.557,-0.8299491408339614,-1.6894373382059087,-1.2495079383489205,0.6407089539024269,0.5837264392713636,-0.008315727827441275,0.029481971497159806,-0.014478542189245798,0.9994604470276525
421.667,-0.8326383272775495,-1.6984344468489119,-1.2665737655923022,0.6415716426023053,0.5923739103496084,-0.008463649089177974,0.029638932043345455,-0.014525384552580666,0.999455125011088
421.777,-0.8427838778927712,-1.7360506548281822,-1.2800520228114354,0.6426225714787162,0.60516920989842,-0.008697621425017664,0.030295163858323784,-0.014702071719959662,0.9994328652460547
421.887,-0.8323703458180202,-1.7751280226096064,-1.3050583716902329,0.640064832673967,0.6163938053578175,-0.00823157312852834,0.030976872436381624,-0.014520120595207095,0.9994146284060289
421.997,-0.8207707353362673,-1.7926097816784232,-1.3349990069700044,0.6355822695594247,0.6236337582731366,-0.007306842395248096,0.03128183882068731,-0.014317651357680457,0.9994080505076975
422.107,-0.8427295848984164,-1.8228022864436009,-1.3421621014204708,0.6392776058143913,0.6341535609961799,-0.008956153085105879,0.031808535178943304,-0.014700433165312027,0.9993858685985719
422.217,-0.8384297733760288,-1.8536127595273053,-1.3559631144674427,0.6388174549909306,0.644758385515811,-0.009234449427580746,0.032346002644387674,-0.014625180936558976,0.9993697214722398
422.327,-0.8277610307713223,-1.875941399115726,-1.369925617771883,0.6368131806768117,0.6528337323883737,-0.008891099628428474,0.032735504534400696,-0.01443891015560501,0.9993597473464682
422.437,-0.8099377004951119,-1.9483471328383586,-1.3748774312954002,0.6316013132807413,0.6705233442002426,-0.008039119293705762,0.033998519219747,-0.014127436782770347,0.9993220282875852
422.547,-0.8213494773634694,-1.9533654293845728,-1.36534791273762,0.635658834131257,0.6759567275588799,-0.010835005834318418,0.034086054251984174,-0.014326431806554797,0.9993162133465178
422.657,-0.8308563767839061,-1.9734603747876354,-1.381205153586155,0.6365542476704953,0.6810648334016081,-0.01175423504329742,0.0344365713041396,-0.014492070603272936,0.9993018074868296
422.767,-0.8190002055271277,-1.9789383883869416,-1.409889312282221,0.6345089153117368,0.6841118229936024,-0.010869677139816783,0.03453212381305914,-0.014285238418878157,0.9993014882347946
422.877,-0.8090619071011438,-2.0249670502155053,-1.4173999183992831,0.6344526729971253,0.6935106141172936,-0.011855420142847625,0.03533498515452458,-0.014111507064510798,0.9992758899285511
422.987,-0.7865626339793346,-2.0165851676057995,-1.4549063417469252,0.6324737517651157,0.6949538965573219,-0.010802751999229256,0.03518878468332215,-0.013719174753860442,0.9992865123059471
423.097,-0.7506222317646782,-2.0333709933691133,-1.5023537158262497,0.6249242052738995,0.6999292338284561,-0.007080814060116644,0.0354815696562039,-0.013092205681247455,0.9992845702627114
423.207,-0.733060482152404,-2.0638466731437037,-1.5099833999381678,0.6227526725343053,0.707999209737792,-0.007782439465851722,0.036013130644177514,-0.012785670739336707,0.9992695237246809
423.317,-0.7101052941076912,-2.0886785384029483,-1.5361923882866866,0.6192877502469204,0.7124753042489688,-0.0066952891742599295,0.03644624391869463,-0.012385124173892906,0.9992588653614319
423.427,-0.7264498894948344,-2.109934858744034,-1.51846520103624,0.622010137536994,0.719202004593104,-0.010877259578463768,0.03681698769679436,-0.012670006946211275,0.9992417026630329
423.537,-0.709362413343732,-2.0677303266473417,-1.5673008640323727,0.6198781954457613,0.7148956060269147,-0.008001508800451335,0.03608086913264576,-0.012372332212482878,0.9992722833533695
423.647,-0.6867724944505879,-2.0700371757855676,-1.5996171244049144,0.6167161953416879,0.7162160856017447,-0.00645137080228528,0.03612110500046922,-0.011978332292445567,0.9992756303087936
423.757,-0.6684946631548636,-2.0998998562695417,-1.6052600261269245,0.6150413943853951,0.7212219156139746,-0.0073930463348162835,0.03664196204253733,-0.011659333197708892,0.9992604398088909
423.867,-0.6692935395136187,-2.1306656334747425,-1.6061254511814915,0.6144841049668599,0.725917102615323,-0.00900496086981001,0.037178560249373827,-0.011673034394046091,0.999240459011653
423.977,-0.6599299247007595,-2.1487606185295967,-1.6202264288422397,0.6133990456767054,0.7293415794104192,-0.009722235639469279,0.037494157113518875,-0.01150959664875707,0.9992305626667599
424.087,-0.6345702876797538,-2.165162124930356,-1.6357501896573183,0.6103640616815029,0.7335810202995877,-0.00946574801999358,0.03778021457754813,-0.011067207609068031,0.9992247856724793
424.197,-0.6094242064307422,-2.196226627316722,-1.623856626603894,0.6073196390719388,0.741225996609881,-0.011139004820436699,0.03832199976977762,-0.010628445442068387,0.9992089173346734
424.307,-0.6094234309366694,-2.2161674363512103,-1.63836777570517,0.6077554495604229,0.7424073967601801,-0.012227419979077128,0.03866977456488347,-0.010628289415245023,0.9991955204058948
424.417,-0.5832247202417183,-2.2330955556033847,-1.6764656471996267,0.6043409624409432,0.7450579991589229,-0.010817223582489351,0.038965003305438915,-0.010171285670398144,0.9991888077161485
424.527,-0.5861172765465029,-2.2058111241911984,-1.7361477330274313,0.6051905211157408,0.7407789931787141,-0.00870863958538842,0.03848915738286998,-0.010221917987964346,0.9992067339427833
424.637,-0.582854666353636,-2.2057505604882404,-1.762006467145869,0.6056903346741834,0.7410322479033883,-0.009208882746565054,0.03848810113006948,-0.010165020266386148,0.9992073550742036
424.747,-0.5635419849648585,-2.2351635389705233,-1.7741450677901605,0.6032038174339605,0.7445929838393851,-0.009819927646542615,0.039001068988699754,-0.009828021369556442,0.9991908359336059
424.857,-0.5580753901761808,-2.217791497060116,-1.8146105796051706,0.6020308605368634,0.7430236548615148,-0.007939169383746619,0.03869809855501592,-0.009732803179701285,0.9992035476871024
424.967,-0.560409162789039,-2.2242574802891615,-1.8328203184385603,0.6034472295219191,0.7437555656167648,-0.009276007943598128,0.0388108664725447,-0.009773459969670798,0.9991987770828543
425.077,-0.5711022112015869,-2.18560413719283,-1.8922878044421356,0.6060424677051479,0.7393410835821072,-0.007773547932027068,0.03813673786990376,-0.009960197879114247,0.9992228898913651
425.187,-0.5646582786555722,-2.181582925834813,-1.9245821542367296,0.6062859472441728,0.738464878237614,-0.007364082614014336,0.03806660545422181,-0.009847843729807912,0.9992266777478801
425.297,-0.5771416712420263,-2.1792994723627035,-1.950513537788629,0.6078554356637628,0.7383827626022456,-0.007690611690307456,0.038026780528453846,-0.010065566581718066,0.9992260246470914
425.407,-0.5817677179146464,-2.1905934547342465,-1.972640005575195,0.608699816481946,0.7391309508617798,-0.008203780888768946,0.03822375439562435,-0.010146167498351727,0.9992176939411143
425.517,-0.5580922632781591,-2.1847737678508867,-2.0013347028195976,0.6075483873525926,0.7392981015253188,-0.008084782057983693,0.038122255729863774,-0.009733313035660402,0.9992256783306845
425.627,-0.5559656808806579,-2.1616312823827037,-2.0486424753088874,0.6071768222279144,0.7365828158768186,-0.006699011073955945,0.0377186336736615,-0.009696374524641407,0.9992413547261092
425.737,-0.5829216143379801,-2.175190714996379,-2.0732525218403346,0.6117702358763557,0.7381014235120558,-0.007273946474372,0.03795512095388196,-0.010166395207161463,0.9992277283992214
425.847,-0.5937052198946019,-2.17368116305688,-2.108526544383749,0.6124371019690569,0.7366682636041381,-0.00684695703721694,0.037928793273354564,-0.010354469457629453,0.9992267968800067
425.957,-0.596049254411874,-2.1784573970797596,-2.143609761145922,0.6128944256516478,0.7371696847141463,-0.006920508570479964,0.03801209416814054,-0.010395316008835401,0.9992232073476021
426.067,-0.587704713793273,-2.1570332712026223,-2.1839089836478798,0.6132258380108189,0.735586208018235,-0.006483638898031805,0.03763844022443238,-0.010249934397208033,0.9992388536592864
426.177,-0.5886666489381847,-2.138757489901837,-2.223043310142027,0.6132057976748552,0.7328836908308328,-0.005854261952772886,0.037319691774690855,-0.010266833375830925,0.9992506355956322
426.287,-0.5967725212062766,-2.1276929676524117,-2.2527034762722637,0.6127319448838494,0.7316909494838155,-0.0057807064083440505,0.03712671326297989,-0.010408276285751321,0.9992563609740235
426.397,-0.5859166609598725,-2.123471886499899,-2.2792802827426,0.6112785819585186,0.7296586653985697,-0.00602508337829832,0.03705309219001291,-0.010218974435602282,0.9992610474348746
426.507,-0.5875910455698901,-2.0877443387735464,-2.3405145637790405,0.6121557288934457,0.7268048743046129,-0.004376567247958597,0.03642994988715165,-0.010248411314718512,0.9992836578353236
426.617,-0.6017441615872029,-2.0430989289586305,-2.442620432523093,0.6154362079212734,0.7218548422549534,0.00011014540429261559,0.035651246741375466,-0.010495547459491036,0.9993091774267417
426.727,-0.6050850059450086,-2.0382214319794185,-2.4821397999564705,0.6154767377023775,0.7208039851602615,0.0002834431322092642,0.03556617234752811,-0.010553847906724144,0.9993115948886552
426.837,-0.6256714265629786,-2.0217093688418823,-2.583604530912451,0.6182011510749288,0.7184081427123392,0.004100964659859584,0.035278163337463746,-0.010913012167024488,0.9993179460797137
426.947,-0.6293692645066449,-2.0228641806370224,-2.6206258105176543,0.6184519653978453,0.7175612090592318,0.004430218327205617,0.03529830605235065,-0.010977499759643015,0.99931652847777
427.057,-0.6352914629632569,-2.0092155315831777,-2.6879430443602566,0.6199368163712692,0.7158902916321785,0.00660520960960597,0.035060239638615966,-0.011080883834997873,0.9993237681602085
427.167,-0.6357930886132621,-1.9882982813835406,-2.7364449675397564,0.6204087234673776,0.7137859800934548,0.007096017068107072,0.034695386871609536,-0.01108977422467096,0.999336403338473
427.277,-0.6514804125537126,-1.9735339062006354,-2.814156820877191,0.622014237131306,0.7114151080969862,0.009598233673583981,0.03443785390818904,-0.0113634888482685,0.9993422363431826
427.387,-0.6634602166391298,-1.9776712130207577,-2.865371612514816,0.6226456583794442,0.7110324366405869,0.010731359242705019,0.034510020612743324,-0.011572409268595292,0.9993373493575771
427.497,-0.6664371246736924,-1.9737791262782167,-2.917498978094678,0.6235804089492015,0.7092934808496364,0.012081534522589848,0.03444213126696036,-0.011624358910280772,0.9993390885348749
427.607,-0.6525540201661887,-1.9583431554749913,-2.9111088501934197,0.6224879928433249,0.7081068344272512,0.009402014814082649,0.0341728813482822,-0.0113823180953111,0.9993511179836311
427.717,-0.6450477955083659,-1.9393788217632444,-2.933663361078642,0.622276611520867,0.707089979453693,0.008714649570509377,0.03384208273791695,-0.011251521393559014,0.9993638560115581
427.827,-0.6603305561437623,-1.9380441321798647,-2.9974799874138216,0.6233071883871059,0.7071088084626018,0.011028177359841032,0.03381880134440583,-0.011518094882749878,0.9993616073103366
427.937,-0.6802669136712417,-1.946491184187908,-3.0962563342817133,0.6255646898231756,0.7074508285315576,0.01613863881581913,0.033966145513815535,-0.011865767801941682,0.9993525426561963
428.047,-0.6836025306520371,-1.937173584172085,-3.162305190806381,0.6265155444525724,0.7059914382901773,0.017567772171268523,0.033803616102690476,-0.011924013331655858,0.9993573602292868
428.157,-0.6762270008997572,-1.9097685202639432,-3.1861184894478725,0.6266480324141779,0.703533707555524,0.016636073150121184,0.03332557701323377,-0.011795558154139662,0.9993749400122895
428.267,-0.6718465694490852,-1.9127839259625485,-3.2157477150333738,0.6265916273592032,0.7035664072891167,0.016510520216898493,0.03337817649206905,-0.011719132374265586,0.9993740837496531
428.377,-0.6598595843171807,-1.9027988660732373,-3.206523427925099,0.6257342338723484,0.7016622156310133,0.013516050646558147,0.03320400092061174,-0.011510117526003876,0.9993823149913158
428.487,-0.6392172239964532,-1.9063689645660777,-3.1286627560487292,0.6230834041829382,0.7030604554440621,0.006978947932883162,0.03326627647141193,-0.011150039068418483,0.9993843262121437
428.597,-0.6368131513889091,-1.9081537091053133,-3.167689616723831,0.6233256942564497,0.7033301961158838,0.007591692290454154,0.03329740888319846,-0.011108094386847903,0.9993837565223671
428.707,-0.6427630302877563,-1.910774698089349,-3.2174074060267177,0.6239648098337548,0.7047455389023755,0.00922017573898018,0.03334312836966333,-0.011211858210877864,0.9993810734779718
428.817,-0.6443714995273865,-1.9235202386159918,-3.238818337941709,0.6236926664233361,0.7059962413572679,0.00874156793023613,0.03356545549869978,-0.011239830221875274,0.9993733168409832
428.927,-0.6601551822248894,-1.9237611456319443,-3.3330525455725653,0.6254137559978651,0.7048929034221061,0.012276868217054232,0.03356965774980862,-0.011515132759981783,0.9993700414741682
429.037,-0.668045001732226,-1.951671196062414,-3.400363560531082,0.6266248019594133,0.7065923422984335,0.015376172340842147,0.03405650147036774,-0.011652557188886706,0.9993519763419486
429.147,-0.6441749973976492,-1.9374034486816898,-3.399550916901874,0.6255116553657718,0.705720622070121,0.012844967959056213,0.033807625702125706,-0.011236310992986704,0.999365193390111
429.257,-0.6385827857397807,-1.9137612453624522,-3.4529397070434733,0.6260700768161552,0.7040030382085498,0.013661694839218133,0.033395224424065915,-0.011138924920943774,0.9993801495613528
429.367,-0.6410615066915868,-1.8946670572502025,-3.4863628619154774,0.6261987243142061,0.7024797616094882,0.013573630480190545,0.03306215200771401,-0.01118228383319134,0.9993907397174004
429.477,-0.6414901224968879,-1.890201319262302,-3.524092222945719,0.6261557640868683,0.7019455159488512,0.01333661751964594,0.03298425268693299,-0.011189788849131951,0.9993932297650392
429.587,-0.6431159191036826,-1.9026018243272809,-3.5898265588137304,0.6269689705090336,0.7018822959199041,0.015384811010042986,0.033200563789480914,-0.011218066740858228,0.9993857501198715
429.697,-0.6269874863410444,-1.892709855224363,-3.583822269551625,0.6261618058089536,0.702026025879157,0.013394771408940276,0.033028011044098866,-0.01093680751395411,0.9993945851003364
429.807,-0.6233528744469929,-1.8783488048628978,-3.6359049882166983,0.6265794137794893,0.7013572123876671,0.014327434129329322,0.032777499143105966,-0.010873499674403665,0.9994035233852012
429.917,-0.6254387730014922,-1.8788208483847852,-3.676539004256716,0.6268825933734253,0.7021391980455399,0.015248707726722589,0.03278573342878323,-0.010909880801514024,0.9994028568022174
430.027,-0.6457433895457918,-1.873589380294153,-3.753906444805243,0.6283330275568291,0.7011910854844068,0.018540581248300134,0.03269447603533591,-0.01126408459466978,0.9994019169658516
430.137,-0.6552509305539564,-1.8801542713905632,-3.8217559046805696,0.6289094897651574,0.7017095357156619,0.020223478549409295,0.03280899353039136,-0.011429880172993151,0.999396281653456
430.247,-0.6516550260047888,-1.8620374183656745,-3.8537093173562553,0.6292025718333355,0.6996324884364282,0.01992456792781308,0.03249296338885831,-0.011367275086145497,0.9994073205592033
430.357,-0.6559983307156835,-1.862363679583678,-3.9276431144157606,0.6300563422358694,0.6998716171583744,0.02240422920942065,0.032498654713996114,-0.011443032974429097,0.999406270961978
430.467,-0.6414614185575925,-1.851532380748978,-3.872270819033067,0.6283758643364218,0.6995608188307948,0.017689101928517997,0.03230971216331211,-0.011189534847803318,0.9994152674488287
430.577,-0.6362176396377006,-1.8582852337256055,-3.903156920223077,0.628409118185757,0.700436935781489,0.0180151300599135,0.032427509923109554,-0.011098024748423469,0.9994124726292293
430.687,-0.6322118071241705,-1.861770708578072,-3.9458714061773574,0.6287295149945682,0.7009893104138317,0.018958717647336698,0.03248831088255268,-0.01102812904498919,0.9994112717123845
430.797,-0.6248116069894848,-1.847252216614051,-3.9840138626197588,0.6287188599877697,0.7008264562466733,0.018888881205344495,0.032235048118591896,-0.01089913655729157,0.9994208875619408
430.907,-0.6357308065437596,-1.8434503444967232,-4.061696955188336,0.6298420578486531,0.7009844940013976,0.021635047910083405,0.0321687273452296,-0.011089625685360077,0.9994209289299213
431.037,-0.653418898880092,-1.8360403274063837,-4.162070387639135,0.6313955026175115,0.7008884317233195,0.025256776671610165,0.032039464814700616,-0.011398209183128241,0.9994216094931134
431.147,-0.6815634954031768,-1.8718213956865133,-4.29065287677953,0.6332476939298234,0.7035297962231508,0.031574001569141946,0.032663635363706166,-0.01188889922445278,0.9993956879034738
431.257,-0.6994621722220513,-1.8991626708796565,-4.390930388948598,0.6346847737512,0.7048539446569959,0.035543445464013154,0.03314057226954018,-0.012200909031496216,0.9993762255969734
431.367,-0.698988272634056,-1.9259506479154362,-4.4613712333771005,0.634481263823829,0.7068787228085349,0.03815528901665,0.03360785021093486,-0.012192452727031311,0.9993607239133918
431.477,-0.699078068076254,-1.943349050113887,-4.521334642353897,0.6344330099025017,0.7079390998461224,0.03949950033619254,0.033911336521530576,-0.012193893874603672,0.9993504541488428
431.587,-0.7000852984756413,-1.9411463450565156,-4.5587043267361675,0.6343998258346023,0.7087716781631231,0.04050179564539343,0.033872914152290726,-0.01221147786108706,0.9993515424990747
431.697,-0.7045651005495696,-1.9458224626867326,-4.596867474129151,0.6347897396289447,0.709176266551347,0.04110377598718557,0.0339544808541078,-0.01228958038359165,0.9993478170506619
431.807,-0.7037321893107895,-1.973890721772382,-4.662796974023013,0.6346994834801905,0.7110733910990159,0.043376933835066335,0.03444407782011087,-0.012274847048847036,0.9993312431986952
431.917,-0.7024522677794398,-2.0033819658028884,-4.737888083260321,0.6339265753237378,0.7136048193687615,0.046451019586126116,0.03495848712280849,-0.012252304162747776,0.9993136570770901
432.027,-0.6919407554514739,-2.02947978427521,-4.787108672895249,0.6339613978423798,0.7155400329770208,0.04790951986290559,0.03541369792746501,-0.012068775827065562,0.9992998622281194
432.137,-0.6923857020207249,-2.047293175553598,-4.827664860078291,0.6343164473757533,0.7173236830809218,0.04856599711127913,0.035724403522532526,-0.012076402540005518,0.9992887107811491
432.247,-0.6848506611618924,-2.0620672879025657,-4.898781883591779,0.6334342723650596,0.7185605763974169,0.051722231337572304,0.03598209464128625,-0.011944874204230157,0.9992810459752905
432.357,-0.6889633673878419,-2.101478374161671,-4.917160078856701,0.6339011497169825,0.7210866004534625,0.05132103575155569,0.03666949386193556,-0.01201630238029725,0.9992552009857215
432.467,-0.6948754334268458,-2.1145665159960503,-4.940709283128293,0.6340986369495732,0.7219029578715175,0.050993927074513175,0.03689777043935544,-0.012119308579799315,0.9992455538535822
432.577,-0.6955551244927225,-2.1240526094015455,-4.985657551093683,0.6339481740406199,0.7226822578974996,0.052064402149022734,0.03706322075470261,-0.012131088150921072,0.9992392878422879
432.687,-0.6922890329019901,-2.1255091363587426,-5.015513563830378,0.6341132073340019,0.7238753226544975,0.05188338570459557,0.03708862446745034,-0.012074116055127685,0.9992390352946585
432.797,-0.6959142329483102,-2.109698632694943,-5.045864310264248,0.6342571771439863,0.7235793307495171,0.051058623487197925,0.03681286756938459,-0.012137463402466454,0.9992484649792926
432.907,-0.714194239021434,-2.121470964004161,-5.038559119565205,0.6347998487695236,0.7240269717292604,0.04893035540131775,0.037018193463261385,-0.01245617475467146,0.9992369574146053
433.017,-0.7096197146268589,-2.1219230397713735,-5.083291912543773,0.6345979848128187,0.723928209467205,0.049738691047904196,0.03702607826470017,-0.012376391506589349,0.9992376566471121
433.127,-0.7131474082185225,-2.0980050587384746,-5.086471044286219,0.6349049953372949,0.7228120135192219,0.0478231721308748,0.036608913775136434,-0.0124381057079998,0.9992522609224366
433.237,-0.7280656933511267,-2.0971491885457785,-5.105595853777442,0.6352301097582334,0.7226586910854575,0.04665585265689828,0.0365939860314585,-0.01269829073390748,0.9992495352006758
433.347,-0.7411238874765561,-2.096878381982885,-5.118222234352639,0.6357833780085013,0.722324697395508,0.04471848935500047,0.036589262730603686,-0.012926030083749998,0.9992467881354961
433.457,-0.7474547720997688,-2.1174451063871835,-5.147845688558591,0.6359980481873952,0.7227617637395279,0.044634280785331465,0.03694797706115068,-0.013036269384993006,0.9992321565440189
433.567,-0.7549470824541555,-2.1051034492688516,-5.150143001695496,0.6364460051731102,0.7216636506343087,0.042128809305777386,0.03673272073272162,-0.01316703890767591,0.9992383781230461
