t_s,ax_raw_g,ay_raw_g,az_raw_g,gx_raw_dps,gy_raw_dps,gz_raw_dps,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mpu_temp_c,roll_deg,pitch_deg,bx_uT,by_uT,bz_uT,mag_uT,bx_cal_uT,by_cal_uT,bz_cal_uT,mag_cal_uT,yaw_flat_deg,yaw_tilt_deg,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg,bmp_temp_c,pressure_pa,altitude_m
23830.067,0.107666,-0.347900,0.886719,36.610687,0.229008,-2.625954,0.113050,-0.367234,0.917908,35.069180,0.956510,-3.146270,41.865,-14.599,-2.080,-13.3945,5.3211,36.2385,38.9995,-17.5761,8.7873,42.1954,46.5466,206.563,225.261,-12.394,-10.589,194.391,24.410,100682.33,-150.525
23830.177,0.121826,-0.240967,0.896729,59.557251,9.648855,2.656489,0.130248,-0.260881,0.928786,58.016399,10.377183,2.135816,41.877,-8.366,-1.073,-15.2294,5.3211,35.2294,38.7473,-19.7815,8.7707,40.9182,46.2875,203.912,215.500,-5.427,-9.576,195.279,24.420,100682.69,-150.551
23830.287,0.093018,-0.096924,0.960205,69.236641,9.419847,0.488550,0.105616,-0.117343,0.993137,67.694641,10.146731,-0.031499,41.856,-1.037,-0.079,-20.0917,5.5046,31.8349,38.0452,-25.6464,8.9349,36.6630,45.6262,199.208,200.479,2.202,-8.207,195.605,24.420,100681.95,-150.493
23830.397,0.120361,-0.045898,0.946533,42.671757,2.030534,2.061069,0.134378,-0.066780,0.979974,41.129921,2.757624,1.540931,41.859,3.340,0.065,-23.5780,5.5963,27.7982,36.8779,-29.9005,8.9985,31.6720,44.4762,196.749,193.442,5.882,-7.837,195.726,24.420,100681.39,-150.446
23830.507,0.100342,0.046875,0.945312,44.412212,-1.374046,5.450382,0.116973,0.026620,0.979760,42.870216,-0.647162,4.930333,41.856,7.925,-0.143,-24.8624,5.5046,26.3303,36.6295,-31.4680,8.8771,29.8559,44.2766,195.754,188.431,9.713,-7.785,195.912,24.430,100681.48,-150.451
23830.617,0.086670,0.160400,0.930664,54.656490,2.198473,6.870229,0.106478,0.140889,0.966428,53.114983,2.925976,6.349913,41.865,13.659,0.051,-27.0642,4.7706,22.9358,35.7950,-34.1855,7.9991,25.6770,43.4964,193.170,182.864,14.797,-7.322,195.910,24.430,100681.69,-150.472
23830.727,0.076660,0.275879,0.934082,65.725189,3.587786,7.832061,0.099733,0.256618,0.970978,64.184334,4.316114,7.311388,41.877,20.600,0.402,-29.7248,4.1284,17.9817,34.9849,-37.4935,7.2161,19.5971,42.9171,190.894,179.785,21.240,-6.793,195.677,24.430,100680.84,-150.398
23830.837,0.108643,0.394043,0.891357,59.938931,-2.000000,-1.190840,0.134976,0.374840,0.929692,58.398079,-1.271672,-1.711513,41.877,26.923,0.103,-30.5505,3.8532,15.3211,34.3935,-38.5548,6.8798,16.3506,42.4399,190.117,178.113,27.286,-6.797,194.021,24.430,100680.91,-150.404
23830.947,0.099609,0.433350,0.892090,33.038166,-7.099236,1.435115,0.127053,0.414401,0.930841,31.497641,-6.370496,0.914263,41.883,30.260,-0.727,-31.3761,3.5780,10.8257,33.3835,-39.6720,6.5341,10.8836,41.6535,189.353,180.229,30.165,-7.428,192.490,24.440,100680.84,-150.398
23831.057,0.130615,0.473145,0.865967,17.862595,-2.381679,2.748092,0.159138,0.453895,0.905229,16.321415,-1.653764,2.227597,41.871,31.947,-1.070,-31.9266,3.3028,8.7156,33.2593,-40.3903,6.2023,8.3117,41.7005,188.730,181.221,31.420,-7.847,191.506,24.440,100681.38,-150.446
23831.167,0.102051,0.473633,0.836670,-3.541985,4.167939,-0.152672,0.130532,0.455827,0.876374,-5.083001,4.896060,-0.673256,41.874,31.310,-0.671,-31.8349,3.2110,8.6239,33.1382,-40.2849,6.0965,8.2030,41.5612,188.606,181.341,30.271,-7.310,190.692,24.450,100681.73,-150.472
23831.277,0.105225,0.473145,0.892822,-27.419847,8.671756,-1.755725,0.133793,0.454035,0.931925,-28.962336,9.398021,-2.275506,41.848,28.081,0.208,-31.6514,3.4862,9.1743,33.1381,-40.0490,6.4181,8.8762,41.5199,189.105,182.125,26.435,-6.305,190.055,24.450,100681.73,-150.472
23831.387,0.076416,0.362305,0.917236,-52.778625,4.900764,-0.671756,0.101897,0.343445,0.955146,-54.319477,5.629091,-1.192429,41.877,22.060,0.696,-30.9174,4.0367,13.2110,33.8632,-39.0528,7.0785,13.7867,42.0155,190.274,182.037,19.447,-5.656,189.291,24.450,100681.49,-150.456
23831.497,0.096680,0.239746,0.928711,-64.610687,-3.160305,3.251908,0.118724,0.220021,0.965218,-66.152031,-2.432596,2.731503,41.868,14.744,0.283,-30.2752,4.2202,15.6881,34.3586,-38.2152,7.3069,16.8050,42.3816,190.825,184.185,11.178,-6.145,188.898,24.460,100681.86,-150.483
23831.607,0.106934,0.154785,0.916992,-50.488548,-3.083969,-4.442748,0.126560,0.134993,0.952748,-52.030544,-2.357086,-4.962797,41.856,9.001,-0.126,-28.1651,4.0367,22.2018,36.0900,-35.5172,7.1415,24.7515,43.8760,191.369,185.110,4.920,-6.467,187.928,24.470,100682.05,-150.504
23831.717,0.103760,-0.001221,0.992432,-67.603050,-8.030535,-9.633588,0.119118,-0.022608,1.025908,-69.144882,-7.303445,-10.153726,41.859,1.342,-1.044,-24.8624,4.7706,26.8807,36.9252,-31.4558,8.0329,30.5183,44.5575,194.326,192.874,-3.169,-7.270,186.927,24.470,100681.48,-150.451
23831.827,0.113281,-0.095459,0.919189,-56.961834,-2.961832,3.847328,0.125849,-0.115566,0.952466,-58.504158,-2.235361,3.327458,41.851,-5.129,-1.413,-22.9358,4.7706,29.3578,37.5591,-29.0971,8.0575,33.5748,45.1534,195.478,200.247,-9.542,-7.572,187.936,24.470,100681.22,-150.430
23831.937,0.101562,-0.205078,0.922607,-50.488548,-11.603053,7.954198,0.111042,-0.224965,0.954840,-52.031200,-10.876994,7.434506,41.845,-10.902,-2.687,-18.8073,4.5872,33.0275,38.2828,-24.0936,7.8902,38.1408,45.7982,198.133,210.155,-14.868,-8.699,189.893,24.480,100681.91,-150.488
23832.047,0.166504,-0.269287,0.846191,-23.847328,-2.167939,-6.488550,0.174039,-0.289386,0.878288,-25.389490,-1.441262,-7.008509,41.854,-13.785,-3.001,-15.8716,3.8532,35.1376,38.7480,-20.5545,7.0722,40.7802,46.2118,198.987,216.381,-16.713,-9.740,190.229,24.480,100682.08,-150.504
23832.157,0.125000,-0.296387,0.933838,-22.748091,-2.687023,-10.381680,0.131924,-0.317213,0.964958,-24.289761,-1.959727,-10.901907,41.862,-16.492,-3.301,-15.2294,4.0367,35.5046,38.8433,-19.7811,7.2899,41.2448,46.3202,200.230,220.483,-18.049,-10.589,190.252,24.480,100682.17,-150.509
23832.267,0.181396,-0.414307,0.850342,-21.816793,-3.251908,-13.022901,0.184847,-0.434968,0.880918,-23.359608,-2.526056,-13.542504,41.842,-19.206,-3.720,-12.2018,4.3119,36.9725,39.1720,-16.1466,7.6338,43.1148,46.6677,205.304,229.007,-19.717,-12.084,190.248,24.480,100682.17,-150.509
23832.377,0.165283,-0.379150,0.854492,8.854961,-1.083969,2.122137,0.169732,-0.399433,0.885442,7.312800,-0.357292,1.602178,41.854,-18.519,-3.882,-11.4679,4.0367,37.5229,39.4434,-15.2617,7.3236,43.8019,46.9592,205.635,229.392,-17.835,-12.653,191.745,24.480,100681.84,-150.483
23832.487,0.171631,-0.392578,0.868164,10.458015,-2.259542,-0.702290,0.175726,-0.413341,0.898813,8.916182,-1.532452,-1.222428,41.859,-17.681,-4.171,-11.7431,3.9450,37.4312,39.4279,-15.5912,7.2155,43.6821,46.9390,204.834,227.560,-16.177,-13.275,192.853,24.480,100682.77,-150.562
23832.597,0.157715,-0.277588,0.881348,66.961830,-3.435115,-2.076336,0.165078,-0.298201,0.913041,65.419342,-2.708850,-2.596117,41.848,-10.636,-4.575,-13.9450,3.5780,36.5138,39.2494,-18.2310,6.7736,42.5029,46.7413,200.382,214.118,-8.043,-13.777,193.530,24.480,100682.52,-150.541
23832.707,0.177734,-0.121094,0.959473,74.793892,4.595420,3.816794,0.189657,-0.143908,0.991781,73.251076,5.321273,3.297191,41.842,-2.693,-4.124,-19.8165,3.8532,32.6605,38.3960,-25.3054,7.0350,37.6622,45.9162,195.536,197.488,0.253,-12.964,194.232,24.480,100682.41,-150.530
23832.817,0.152832,-0.058350,0.929199,63.572517,10.992367,2.274809,0.166469,-0.079782,0.962546,62.029701,11.718220,1.755206,41.842,3.953,-2.974,-22.2936,4.1284,30.1835,37.7504,-28.3148,7.3246,34.5904,45.2976,194.504,189.290,6.308,-11.312,194.489,24.470,100682.48,-150.536
23832.927,0.156494,0.086670,0.925049,64.183205,7.847328,-0.229008,0.174217,0.065274,0.959829,62.639084,8.571533,-0.747900,41.818,10.704,-2.196,-26.0550,4.4037,25.5963,36.7890,-32.9107,7.5954,28.9257,44.4692,192.996,183.516,12.521,-10.159,194.057,24.470,100682.31,-150.525
23833.037,0.113281,0.205566,0.914795,61.496181,7.343512,7.374046,0.134338,0.185660,0.951037,59.953205,8.069159,6.854532,41.839,17.174,-1.440,-28.9908,4.4037,20.1835,35.5982,-36.5549,7.5496,22.2855,43.4730,191.669,180.976,18.368,-9.151,194.177,24.460,100682.12,-150.509
23833.147,0.090088,0.310303,0.939941,52.916031,2.137405,1.358779,0.114144,0.290547,0.977048,51.372562,2.862433,0.839531,41.830,22.699,-1.230,-30.2752,3.9450,17.3395,35.1114,-38.1666,6.9977,18.8021,43.1182,190.390,178.812,23.337,-8.479,193.207,24.460,100681.77,-150.477
23833.257,0.121338,0.356201,0.890869,33.618320,-5.938931,1.557252,0.146603,0.336636,0.928782,32.073547,-5.215549,1.038715,41.806,26.102,-1.937,-31.1927,3.7615,13.9450,34.3743,-39.3584,6.7629,14.6651,42.5428,189.750,179.456,26.192,-8.977,191.871,24.450,100681.99,-150.493
23833.367,0.123535,0.403809,0.865479,26.656488,-2.290076,-1.664122,0.150099,0.384746,0.904106,25.113020,-1.565048,-2.183370,41.830,28.748,-2.241,-31.6514,3.3945,11.4679,33.8356,-39.9797,6.3239,11.6515,42.1204,188.988,179.916,28.457,-8.946,190.477,24.450,100682.17,-150.509
23833.477,0.116699,0.465088,0.851318,12.152672,1.236641,5.725191,0.144967,0.446547,0.890719,10.609694,1.962288,5.205677,41.839,29.849,-2.150,-32.0183,3.3945,10.1835,33.7698,-40.4538,6.3151,10.0859,42.1677,188.873,180.641,29.193,-8.941,190.125,24.450,100682.41,-150.530
23833.587,0.104248,0.470215,0.867676,-7.938931,0.122137,-0.748092,0.132688,0.451675,0.907015,-9.483216,0.846137,-1.266894,41.815,28.759,-2.165,-31.9266,3.2110,9.8165,33.5557,-40.3573,6.1020,9.6436,41.9398,188.598,180.997,27.738,-8.631,189.109,24.440,100682.20,-150.514
23833.697,0.121094,0.420654,0.876221,-31.679390,-6.076336,-0.534351,0.148152,0.401435,0.914912,-33.222858,-5.351307,-1.053599,41.830,25.076,-2.867,-31.6514,3.3945,12.1101,34.0586,-39.9602,6.3272,12.4287,42.3240,188.997,180.654,23.513,-9.110,187.849,24.440,100682.38,-150.530
23833.807,0.118896,0.365234,0.906250,-35.709923,-5.007634,0.076336,0.144444,0.345409,0.944103,-37.252575,-4.281575,-0.443357,41.845,20.961,-3.435,-31.2844,3.4862,13.7615,34.3547,-39.4744,6.4438,14.4389,42.5233,189.271,181.210,18.897,-9.446,186.918,24.440,100681.94,-150.493
23833.917,0.140381,0.257812,0.918701,-48.045803,-2.229008,2.290076,0.162921,0.237071,0.955283,-49.589108,-1.503773,1.770740,41.833,15.474,-3.716,-30.1835,3.6697,17.7064,35.1856,-38.0484,6.6825,19.2477,43.1603,189.961,181.902,12.650,-9.672,186.521,24.440,100681.94,-150.493
23834.027,0.112061,0.125488,0.944580,-69.877861,-7.221374,-9.083969,0.130910,0.104944,0.979742,-71.421326,-6.496346,-9.603216,41.830,7.589,-4.493,-29.0826,3.8532,20.1835,35.6092,-36.6671,6.9137,22.2799,43.4588,190.678,185.822,4.140,-10.003,185.128,24.440,100682.28,-150.520
23834.137,0.133545,0.052734,0.936279,-60.122139,-11.251908,-5.465649,0.150328,0.031735,0.970721,-61.665771,-10.527085,-5.984807,41.827,0.826,-5.714,-25.7798,4.3119,25.9633,36.8413,-32.5739,7.4931,29.3778,44.5001,192.955,191.308,-2.609,-11.022,184.693,24.440,100682.44,-150.536
23834.247,0.098145,-0.096680,0.914551,-84.793892,-9.297709,-9.526717,0.110668,-0.116258,0.947934,-86.337852,-8.573298,-10.045698,41.821,-8.637,-6.657,-21.3761,4.5872,30.9174,37.8665,-27.2023,7.8635,35.5089,45.4168,196.123,202.950,-11.771,-11.667,184.354,24.440,100682.11,-150.504
23834.357,0.276855,-0.283203,0.822021,-49.755726,-29.664122,-13.709924,0.283964,-0.305914,0.853716,-51.300011,-28.940123,-14.228726,41.815,-14.389,-9.991,-17.7982,3.9450,34.1284,38.6922,-22.8680,7.1610,39.5006,46.2009,197.388,210.142,-16.936,-16.046,184.849,24.440,100681.61,-150.462
23834.467,0.124023,-0.336182,0.871338,-44.015266,-9.709924,-1.496183,0.129712,-0.355643,0.902724,-45.559059,-8.985307,-2.015253,41.824,-19.442,-10.912,-12.9358,1.9266,37.7982,39.9968,-17.0061,4.8806,44.0796,47.4978,196.013,218.467,-21.019,-16.574,186.064,24.440,100681.70,-150.472
23834.577,0.254150,-0.396729,0.842041,-20.061069,8.732824,6.732824,0.258089,-0.419268,0.872533,-21.605843,9.456206,6.214288,41.806,-21.896,-9.973,-9.7248,1.5596,39.1743,40.3934,-13.1609,4.4841,45.8410,47.9031,198.815,226.688,-22.212,-15.892,187.546,24.440,100681.97,-150.493
23834.687,0.204102,-0.414307,0.850098,-4.473282,4.961832,4.625954,0.207554,-0.435607,0.880570,-6.017404,5.686037,4.107062,41.818,-22.633,-9.399,-9.1743,2.0183,39.0826,40.1956,-12.5085,5.0165,45.7490,47.6928,201.853,229.604,-21.566,-15.553,189.017,24.450,100681.91,-150.488
23834.797,0.232666,-0.403320,0.833740,31.160305,-0.961832,-3.022901,0.236402,-0.425073,0.864355,29.615204,-0.238861,-3.541260,41.801,-19.511,-9.513,-9.1743,2.1101,39.1743,40.2895,-12.5051,5.1228,45.8605,47.8101,202.277,226.385,-17.007,-16.374,189.840,24.450,100682.17,-150.509
23834.907,0.234619,-0.335938,0.877197,25.862595,-1.419847,0.076336,0.240335,-0.358662,0.908007,24.318636,-0.695436,-0.442645,41.821,-16.930,-9.674,-11.8349,1.7431,38.2569,40.0836,-15.6885,4.6781,44.6673,47.5730,196.604,217.950,-13.596,-16.681,190.732,24.450,100682.23,-150.514
23835.017,0.226318,-0.290039,0.893311,34.122139,-1.129771,-1.358779,0.233358,-0.312860,0.924437,32.578346,-0.405154,-1.877848,41.824,-13.454,-9.793,-12.6606,1.7431,37.8899,39.9872,-16.6783,4.6711,44.1981,47.4706,195.646,212.179,-9.596,-16.756,191.266,24.450,100682.33,-150.525
23835.127,0.302490,-0.165283,0.970459,87.465652,-33.984734,-11.435115,0.313196,-0.191889,1.001640,85.922020,-33.259911,-11.954273,41.827,-4.140,-13.524,-15.6881,1.3761,36.6055,39.8494,-20.3078,4.2221,42.5496,47.3361,191.745,193.824,0.500,-20.681,190.544,24.460,100682.52,-150.541
23835.237,0.265869,-0.004883,0.905762,51.099236,5.450382,3.068702,0.280983,-0.028995,0.939341,49.554951,6.174381,2.549900,41.815,1.250,-12.921,-21.3761,0.0917,33.3027,39.5730,-27.1577,2.6876,38.3728,47.0875,185.652,183.020,5.185,-19.520,190.591,24.470,100682.89,-150.573
23835.347,0.223633,-0.038086,0.925293,7.770992,82.534348,-3.816794,0.237841,-0.061434,0.958545,6.226707,83.258347,-4.335597,41.815,1.823,-3.966,-22.4771,0.4587,32.2936,39.3485,-28.4909,3.0991,37.1198,46.8958,186.208,183.538,4.191,-9.741,190.562,24.470,100682.88,-150.567
23835.457,0.071045,-0.056885,0.900146,15.496183,73.374046,3.587786,0.084664,-0.075369,0.934192,13.952226,74.098457,3.068806,41.821,3.199,3.998,-23.3028,5.3211,29.6330,38.0716,-29.5202,8.6919,33.8996,45.7840,196.407,194.083,4.641,-1.160,191.664,24.480,100683.08,-150.588
23835.567,-0.033203,0.061523,0.980225,6.671756,54.564884,-2.473282,-0.016107,0.044306,1.015078,5.128451,55.290119,-2.992619,41.833,3.737,9.896,-24.4037,7.9817,26.6055,36.9743,-30.9006,11.7401,30.2156,44.7846,200.803,201.199,5.242,5.084,192.138,24.480,100683.11,-150.588
23835.677,-0.057129,0.007080,1.000488,-0.229008,41.129772,-12.916031,-0.041535,-0.009916,1.034716,-1.773781,41.853153,-13.434567,41.806,3.461,14.257,-24.4954,9.3578,24.8624,36.1349,-31.0538,13.3188,28.1102,43.9535,203.214,206.770,4.741,9.364,191.489,24.480,100683.04,-150.583
23835.787,-0.143555,0.011475,0.927734,4.305344,41.801525,-1.099237,-0.127975,-0.001496,0.963163,2.761876,42.526554,-1.618484,41.830,3.687,18.707,-24.4037,11.6514,22.5688,35.2228,-31.0006,15.9547,25.3489,43.1063,207.233,214.338,5.440,13.539,192.620,24.490,100682.86,-150.567
23835.897,-0.266602,0.021484,0.953125,6.656488,25.099237,-4.061069,-0.250704,0.011458,0.988964,5.112694,25.823854,-4.580138,41.824,4.178,21.401,-24.6789,12.3853,20.1835,34.2026,-31.3948,16.7878,22.4575,42.0928,208.135,216.240,6.375,16.134,193.404,24.490,100682.90,-150.573
23836.007,-0.249268,0.011475,0.977783,9.099236,9.557252,0.061069,-0.233607,0.000420,1.013189,7.554789,10.281046,-0.457645,41.812,4.909,22.341,-24.9541,12.4771,19.2661,33.9053,-31.7484,16.8873,21.3392,41.8151,208.009,215.882,7.445,16.559,194.401,24.500,100682.33,-150.525
23836.117,-0.284424,0.025391,0.951660,0.290076,-6.885496,3.221374,-0.268421,0.015903,0.987636,-1.254045,-6.161291,2.702482,41.818,4.694,21.534,-25.1376,12.5688,18.4404,33.6143,-31.9904,16.9879,20.3349,41.5389,207.970,214.994,7.476,15.379,195.441,24.500,100682.19,-150.514
23836.227,-0.230225,0.005859,0.911621,3.328244,-21.435114,2.793893,-0.214840,-0.004307,0.947568,1.783960,-20.711115,2.275090,41.815,4.787,19.126,-25.0459,12.2018,19.1743,33.8206,-31.8616,16.5687,21.2240,41.7150,207.475,212.973,7.501,12.534,196.024,24.510,100682.35,-150.525
23836.337,-0.182861,0.019043,0.927734,2.213740,-31.160305,-0.519084,-0.167072,0.007190,0.963421,0.668640,-30.437334,-1.037443,41.801,4.772,15.659,-25.0459,11.9266,19.7248,34.0383,-31.8466,16.2538,21.8888,41.9227,207.039,210.494,7.250,8.721,196.008,24.510,100682.71,-150.557
23836.447,-0.110107,0.021973,0.942383,4.015267,-41.328243,2.183206,-0.094202,0.007740,0.977605,2.471310,-40.603832,1.664225,41.821,4.952,11.079,-24.8624,11.0092,21.5596,34.7010,-31.5790,15.2055,24.1103,42.5411,205.711,206.576,7.121,3.778,195.995,24.510,100682.31,-150.525
23836.557,0.011230,0.000732,0.976807,7.893130,-73.755722,7.603054,0.026608,-0.017692,1.010898,6.349009,-73.031517,7.084162,41.818,5.518,2.954,-24.6789,8.7156,24.5872,35.9101,-31.2836,12.5751,27.7683,43.6792,201.899,198.311,6.989,-4.869,195.790,24.520,100682.17,-150.509
23836.667,0.148193,-0.015381,0.938232,-5.923664,-72.885498,1.251908,0.163059,-0.036862,0.971925,-7.467132,-72.160469,0.732661,41.830,4.559,-5.073,-24.6789,6.8807,26.4220,36.8037,-31.2392,10.4669,29.9795,44.5445,198.524,193.385,5.071,-13.218,194.845,24.520,100682.67,-150.551
23836.777,0.284180,0.084961,1.015869,11.267176,-73.099236,4.167939,0.302028,0.057980,1.049094,9.723707,-72.374207,3.648691,41.830,5.580,-13.095,-24.5872,2.3853,29.1743,38.2277,-31.0747,5.2935,33.2903,45.8465,189.667,183.069,5.503,-21.385,193.814,24.530,100682.44,-150.536
23836.887,0.337891,0.066895,0.891846,-1.755725,-55.557251,-5.160306,0.355011,0.041066,0.925928,-3.299683,-54.832840,-5.679286,41.821,5.163,-19.163,-24.0367,-1.3761,30.7339,39.0414,-30.3983,0.9639,35.1755,46.5005,181.816,176.863,4.564,-27.226,191.492,24.530,100682.62,-150.551
23836.997,0.514404,0.059814,0.820557,7.389313,-30.549618,0.900763,0.531212,0.030518,0.854481,5.845681,-29.824795,0.381605,41.827,5.731,-22.633,-23.4862,-3.5780,31.4679,39.4288,-29.7373,-1.5701,36.0693,46.7735,176.978,172.855,4.332,-30.979,190.106,24.530,100682.39,-150.530
23837.107,0.459961,0.035889,0.848389,-0.748092,-28.641222,-4.931298,0.476139,0.007527,0.882048,-2.291233,-27.915781,-5.450723,41.836,5.379,-25.756,-23.7615,-5.7798,31.5596,39.9252,-30.0744,-4.1124,36.1607,47.2120,172.214,170.027,3.460,-33.720,187.902,24.540,100682.59,-150.546
23837.217,0.518066,0.005615,0.828857,0.198473,-4.305344,0.595420,0.533360,-0.023983,0.862153,-1.345648,-3.581138,0.076528,41.818,5.095,-26.262,-23.6697,-6.9725,31.6514,40.1333,-29.9703,-5.4878,36.2684,47.3681,169.624,168.487,2.135,-33.925,186.787,24.540,100682.75,-150.562
23837.327,0.506836,0.026123,0.845703,0.717557,0.076336,-0.305344,0.522737,-0.003514,0.879076,-0.826727,0.800336,-0.824146,41.815,4.899,-26.265,-23.7615,-7.0642,31.5596,40.1313,-30.0824,-5.5947,36.1541,47.3643,169.465,168.535,1.287,-33.501,185.572,24.550,100682.69,-150.551
23837.437,0.513672,0.000488,0.818115,-1.328244,2.305344,1.389313,0.528801,-0.028755,0.851493,-2.872365,3.029549,0.870421,41.818,4.453,-26.050,-23.7615,-6.8807,31.7431,40.2440,-30.0756,-5.3820,36.3771,47.5059,169.854,169.158,0.057,-33.006,184.818,24.550,100682.78,-150.562
23837.547,0.504639,0.020996,0.827393,0.396947,1.374046,0.442748,0.520362,-0.008184,0.860915,-1.147175,2.098251,-0.076144,41.818,4.229,-25.926,-23.5780,-6.7890,31.6514,40.0477,-29.8604,-5.2754,36.2722,47.2773,169.981,169.423,-0.567,-32.581,183.928,24.550,100682.71,-150.557
23837.657,0.485352,0.042480,0.848389,1.038168,8.564885,0.198473,0.501718,0.013401,0.881993,-0.506280,9.288679,-0.320241,41.812,4.107,-24.998,-23.6697,-6.6972,31.8349,40.2314,-29.9630,-5.1692,36.4919,47.4990,170.212,169.611,-0.825,-31.244,183.003,24.560,100683.23,-150.599
23837.767,0.459961,0.005127,0.840332,-0.244275,13.832061,0.427481,0.475256,-0.023072,0.873776,-1.789049,14.555443,-0.091056,41.806,3.802,-23.500,-23.4862,-5.5963,31.8349,39.9547,-29.7387,-3.8975,36.5031,47.2446,172.533,171.395,-1.383,-29.351,182.439,24.560,100683.56,-150.631
23837.877,0.398193,-0.008789,0.829834,0.732824,21.480917,-0.839695,0.413071,-0.035014,0.863541,-0.811949,22.204300,-1.358231,41.806,3.592,-21.147,-23.4862,-3.9450,31.8349,39.7571,-29.7284,-1.9917,36.5115,47.1257,176.167,174.022,-1.640,-26.495,181.964,24.560,100683.50,-150.620
23837.987,0.353027,-0.032471,0.957031,9.603053,28.244274,3.282443,0.367462,-0.060173,0.989403,8.058932,28.968479,2.763551,41.818,4.319,-18.009,-23.3945,-2.0183,31.5596,39.3368,-29.6160,0.2309,36.1910,46.7649,180.447,176.369,-1.080,-22.630,182.293,24.570,100683.36,-150.610
23838.097,0.224854,0.007324,0.990479,0.335878,28.916031,0.045802,0.240460,-0.017452,1.023491,-1.208407,29.640030,-0.473001,41.815,4.083,-14.718,-23.9450,2.6606,29.7248,38.2623,-30.2951,5.6179,33.9775,45.8675,190.506,184.789,-0.851,-18.369,182.630,24.570,100683.05,-150.583
23838.207,0.098389,0.007080,0.962158,3.603053,38.000000,0.473282,0.113927,-0.013498,0.996054,2.059422,38.724823,-0.045876,41.827,4.208,-10.379,-24.1284,6.3303,27.8899,37.4179,-30.5456,9.8426,31.7700,45.1579,197.860,191.782,-0.003,-12.908,183.468,24.580,100682.89,-150.573
23838.317,-0.118652,0.039307,0.997070,-3.587786,53.190838,-1.083969,-0.102161,0.024141,1.031934,-5.132723,53.914017,-1.602417,41.804,3.597,-4.247,-24.2202,7.9817,26.5138,36.7873,-30.6859,11.7408,30.1101,44.5656,200.937,196.642,0.364,-5.113,184.272,24.580,100683.08,-150.588
23838.427,-0.058105,0.018799,0.907715,0.687023,42.900764,1.511450,-0.042348,0.003840,0.943021,-0.857098,43.624969,0.992558,41.818,3.438,0.592,-24.1284,10.4587,24.4037,35.8763,-30.6260,14.5893,27.5718,43.7150,205.472,203.056,1.274,0.273,185.779,24.590,100683.61,-150.631
23838.537,-0.166992,0.031250,0.964844,10.885496,32.961834,1.022901,-0.150790,0.018149,1.000190,9.342192,33.687069,0.503564,41.833,4.397,4.384,-24.6789,11.8349,21.8349,35.0125,-31.3480,16.1610,24.4532,42.9166,207.273,205.920,3.374,4.554,187.480,24.590,100683.70,-150.641
23838.647,-0.211182,0.026611,0.953369,7.007634,21.740458,0.977099,-0.195135,0.015010,0.988996,5.463349,22.464457,0.458296,41.815,4.915,6.941,-24.8624,11.9266,20.9174,34.6110,-31.5928,16.2610,23.3378,42.5109,207.235,206.581,4.746,7.423,189.027,24.600,100684.20,-150.684
23838.757,-0.246582,0.038574,0.953125,2.809160,3.267176,1.450382,-0.230201,0.027986,0.989036,1.264386,3.990558,0.931845,41.806,4.986,7.494,-25.1376,12.0183,19.8165,34.1912,-31.9519,16.3596,21.9975,42.1005,207.113,206.674,5.497,8.172,190.368,24.600,100684.47,-150.705
23838.867,-0.231201,0.027344,0.943848,2.687023,3.358779,-1.328244,-0.215152,0.016516,0.979674,1.142249,4.082161,-1.846781,41.806,5.028,8.032,-25.0459,11.9266,19.7248,34.0383,-31.8466,16.2538,21.8888,41.9227,207.039,206.773,5.955,8.823,191.253,24.600,100684.06,-150.668
23838.977,-0.232910,0.024170,0.931885,1.786260,-0.198473,0.335878,-0.216973,0.013648,0.967812,0.241812,0.525320,-0.182836,41.812,4.970,8.181,-25.0459,12.1101,19.7248,34.1030,-31.8454,16.4656,21.8897,42.0048,207.341,207.211,6.237,9.025,192.215,24.600,100683.83,-150.652
23839.087,-0.238770,0.041260,0.941406,0.519084,-4.458015,0.656489,-0.222333,0.030704,0.977428,-1.025527,-3.734427,0.137863,41.809,4.796,7.871,-24.9541,11.9266,19.8165,34.0242,-31.7350,16.2549,22.0026,41.8981,207.122,206.944,6.381,8.774,193.069,24.610,100684.02,-150.668
23839.197,-0.236816,0.035645,0.937012,2.122137,-7.954198,0.427481,-0.220546,0.025127,0.973016,0.577363,-7.230816,-0.091056,41.806,4.792,7.189,-24.9541,11.9266,20.0917,34.1852,-31.7267,16.2563,22.3357,42.0682,207.130,206.682,6.582,8.183,193.768,24.610,100684.52,-150.710
23839.307,-0.166992,0.026611,0.981201,7.541985,-40.900764,0.122137,-0.150891,0.013155,1.016333,5.997047,-40.177589,-0.396310,41.804,5.357,2.883,-24.8624,11.6514,20.7339,34.4062,-31.6001,15.9425,23.1143,42.2729,206.771,204.333,7.123,3.619,193.858,24.620,100684.71,-150.726
23839.417,-0.085938,0.055176,0.978516,2.534351,-40.442749,-0.946565,-0.069028,0.039489,1.013572,0.989904,-39.718956,-1.465279,41.812,5.401,-1.378,-24.7706,10.0917,23.2110,35.4144,-31.4257,14.1557,26.1070,43.2381,204.249,199.939,6.990,-0.762,193.509,24.620,100685.08,-150.758
